#
# Results on Mon, 22 Jul 2024 10:48:27 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:128.0) Gecko/20100101 Firefox/128.0
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,1,0,welcome,NULL,PennController,0,_Trial_,Start,1721645026706,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,1,0,welcome,NULL,PennController,0,_Header_,Start,1721645026706,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,1,0,welcome,NULL,PennController,0,_Header_,End,1721645026959,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,1,0,welcome,NULL,PennController,0,_Trial_,End,1721645028460,NULL
# 13. ID.
# 14. Comments.
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,126,0,consent,NULL,PennController,1,_Trial_,Start,1721645028468,morgan-test,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,126,0,consent,NULL,PennController,1,_Header_,Start,1721645028468,morgan-test,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,126,0,consent,NULL,PennController,1,_Header_,End,1721645028721,morgan-test,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,126,0,consent,NULL,TextInput,ID,First,,1721645029630,morgan-test,m
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,126,0,consent,NULL,TextInput,ID,Final,morgan-test,1721645031842,morgan-test,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,126,0,consent,NULL,PennController,1,_Trial_,End,1721645031843,morgan-test,NULL
# 13. Comments.
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,128,0,instructions1,NULL,PennController,3,_Trial_,Start,1721645031848,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,128,0,instructions1,NULL,PennController,3,_Header_,Start,1721645031848,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,128,0,instructions1,NULL,PennController,3,_Header_,End,1721645032103,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,128,0,instructions1,NULL,PennController,3,_Trial_,End,1721645033162,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,129,0,instructions2,NULL,PennController,4,_Trial_,Start,1721645033174,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,129,0,instructions2,NULL,PennController,4,_Header_,Start,1721645033174,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,129,0,instructions2,NULL,PennController,4,_Header_,End,1721645033426,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,129,0,instructions2,NULL,PennController,4,_Trial_,End,1721645034715,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,130,0,instructions3,NULL,PennController,5,_Trial_,Start,1721645034724,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,130,0,instructions3,NULL,PennController,5,_Header_,Start,1721645034724,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,130,0,instructions3,NULL,PennController,5,_Header_,End,1721645034974,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,130,0,instructions3,NULL,PennController,5,_Trial_,End,1721645039697,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,131,0,endinstructions,NULL,PennController,6,_Trial_,Start,1721645039707,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,131,0,endinstructions,NULL,PennController,6,_Header_,Start,1721645039707,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,131,0,endinstructions,NULL,PennController,6,_Header_,End,1721645039963,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,131,0,endinstructions,NULL,PennController,6,_Trial_,End,1721645041153,NULL
# 13. ID.
# 14. ReactionTime.
# 15. Word.
# 16. Valence.
# 17. Comments.
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,111,0,test,NULL,PennController,116,_Trial_,Start,1721645041162,undefined,1860,shellfish,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,111,0,test,NULL,PennController,116,_Header_,Start,1721645041163,undefined,1860,shellfish,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,111,0,test,NULL,PennController,116,_Header_,End,1721645041418,undefined,1860,shellfish,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,111,0,test,NULL,Selector,unnamed-Selector,Selection,positive,1721645043782,undefined,1860,shellfish,neutral,negative;positive;neutral
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,111,0,test,NULL,PennController,116,_Trial_,End,1721645043784,undefined,1860,shellfish,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,16,0,test,NULL,PennController,21,_Trial_,Start,1721645043791,undefined,1721,killer,negative,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,16,0,test,NULL,PennController,21,_Header_,Start,1721645043791,undefined,1721,killer,negative,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,16,0,test,NULL,PennController,21,_Header_,End,1721645044042,undefined,1721,killer,negative,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,16,0,test,NULL,Selector,unnamed-Selector,Selection,neutral,1721645046269,undefined,1721,killer,negative,negative;positive;neutral
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,16,0,test,NULL,PennController,21,_Trial_,End,1721645046271,undefined,1721,killer,negative,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,90,0,test,NULL,PennController,95,_Trial_,Start,1721645046276,undefined,2346,juke,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,90,0,test,NULL,PennController,95,_Header_,Start,1721645046276,undefined,2346,juke,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,90,0,test,NULL,PennController,95,_Header_,End,1721645046531,undefined,2346,juke,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,90,0,test,NULL,Selector,unnamed-Selector,Selection,positive,1721645049383,undefined,2346,juke,neutral,negative;positive;neutral
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,90,0,test,NULL,PennController,95,_Trial_,End,1721645049384,undefined,2346,juke,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,40,0,test,NULL,PennController,45,_Trial_,Start,1721645049389,undefined,1823,delight,positive,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,40,0,test,NULL,PennController,45,_Header_,Start,1721645049389,undefined,1823,delight,positive,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,40,0,test,NULL,PennController,45,_Header_,End,1721645049640,undefined,1823,delight,positive,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,40,0,test,NULL,Selector,unnamed-Selector,Selection,negative,1721645051967,undefined,1823,delight,positive,negative;positive;neutral
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,40,0,test,NULL,PennController,45,_Trial_,End,1721645051968,undefined,1823,delight,positive,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,96,0,test,NULL,PennController,101,_Trial_,Start,1721645051975,undefined,1610,net,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,96,0,test,NULL,PennController,101,_Header_,Start,1721645051975,undefined,1610,net,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,96,0,test,NULL,PennController,101,_Header_,End,1721645052226,undefined,1610,net,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,96,0,test,NULL,Selector,unnamed-Selector,Selection,positive,1721645054342,undefined,1610,net,neutral,negative;positive;neutral
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,96,0,test,NULL,PennController,101,_Trial_,End,1721645054342,undefined,1610,net,neutral,NULL
1721645307,cd288710e9bf3387729f5dabac55861d,PennController,121,0,test,NULL,PennController,126,_Trial_,Start,1721645054348,undefined,1419,trombone,neutral,NULL
